HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N0.HOG0021160	OG0017829	-	jg30065.t1				GwA_10292-RA	
N0.HOG0021161	OG0017830	-	jg30067.t1	ApeQuad11614-RA				
N0.HOG0021162	OG0017831	-	jg30070.t1	ApeQuad11617-RA				
N0.HOG0021163	OG0017832	-	jg30079.t1	ApeQuad11620-RA				
N0.HOG0021164	OG0017833	-	jg30185.t1	ApeQuad11658-RA				
N0.HOG0021165	OG0017834	-	jg30200.t2, jg30200.t1					
N0.HOG0021166	OG0017835	-	jg30242.t1		rna-XM_040178458.1			
N0.HOG0021167	OG0017836	-	jg30244.t2				GwA_24620-RA	
N0.HOG0021168	OG0017837	-	jg30295.t1	ApeQuad12224-RA				
N0.HOG0021169	OG0017838	-	jg30308.t1				GwA_09954-RA	
N0.HOG0021170	OG0017839	-	jg30310.t1		rna-XM_040177927.1			
N0.HOG0021171	OG0017840	-	jg30350.t1				GwA_09906-RA	
N0.HOG0021172	OG0017841	-	jg30393.t1	ApeQuad12161-RA				
N0.HOG0021173	OG0017842	-	jg30431.t1				GwA_09840-RA	
N0.HOG0021174	OG0017843	-	jg30491.t1				GwA_09774-RA	
N0.HOG0021175	OG0017844	-	jg30502.t1				GwA_09754-RA	
N0.HOG0021176	OG0017845	-	jg30639.t1	ApeQuad21458-RA				
N0.HOG0021177	OG0017846	-	jg30648.t1		rna-XM_040179292.1			
N0.HOG0021178	OG0017847	-	jg30650.t1		rna-XM_040178130.1			
N0.HOG0021179	OG0017848	-	jg30717.t1		rna-XM_040177854.1			
N0.HOG0021180	OG0017849	-	jg30723.t1				GwA_09227-RA	
N0.HOG0021181	OG0017850	-	jg30725.t1		rna-XM_040177694.1			
N0.HOG0021182	OG0017851	-	jg30726.t1				GwA_09223-RA	
N0.HOG0021183	OG0017852	-	jg30772.t1		rna-XM_040178050.1			
N0.HOG0021184	OG0017853	-	jg30773.t1		rna-XM_040178055.1			
N0.HOG0021185	OG0017854	-	jg30786.t1		rna-XM_040178436.1			
N0.HOG0021186	OG0017855	-	jg30801.t1		rna-XM_040178371.1			
N0.HOG0021187	OG0017856	-	jg30862.t1				GwA_09070-RA	
N0.HOG0021188	OG0017857	-	jg30866.t1				GwA_09064-RA	
N0.HOG0021189	OG0017858	-	jg30875.t1, jg30875.t2					
N0.HOG0021190	OG0017859	-	jg30903.t2, jg30903.t1					
N0.HOG0021191	OG0017860	-	jg30905.t1				GwA_09024-RA	
N0.HOG0021192	OG0017861	-	jg30921.t1, jg30921.t2					
N0.HOG0021193	OG0017862	-	jg30926.t1	ApeQuad11730-RA				
N0.HOG0021194	OG0017863	-	jg30951.t2, jg30951.t1					
N0.HOG0021195	OG0017864	-	jg25858.t1, jg30967.t1					
N0.HOG0021196	OG0017865	-	jg30999.t1		rna-XM_040177797.1			
N0.HOG0021197	OG0017866	-	jg31027.t1	ApeQuad12306-RA				
N0.HOG0021198	OG0017867	-	jg31071.t1	ApeQuad12342-RA				
N0.HOG0021199	OG0017868	-	jg31101.t1, jg21014.t1					
N0.HOG0021200	OG0017869	-	jg31107.t1		rna-XM_040179363.1			
N0.HOG0021201	OG0017870	-	jg31127.t1				GwA_08713-RA	
N0.HOG0021202	OG0017871	-	jg23787.t2, jg23787.t1					
N0.HOG0021203	OG0017872	-	jg23793.t1	ApeQuad17150-RA				
N0.HOG0021204	OG0017873	-	jg23794.t1				GwA_22898-RA	
N0.HOG0021205	OG0017874	-	jg23795.t1				GwA_22900-RA	
N0.HOG0021206	OG0017875	-	jg23796.t1				GwA_22901-RA	
N0.HOG0021207	OG0017876	-	jg23798.t1	ApeQuad17152-RA				
N0.HOG0021208	OG0017877	-	jg23799.t1				GwA_22903-RA	
N0.HOG0021209	OG0017878	-	jg23816.t1	ApeQuad17154-RA				
N0.HOG0021210	OG0017879	-	jg23821.t1				GwA_22910-RA	
N0.HOG0021211	OG0017880	-	jg23825.t1				GwA_22914-RA	
N0.HOG0021212	OG0017881	-	jg23835.t1				GwA_22923-RA	
N0.HOG0021213	OG0017882	-	jg23838.t1		rna-XM_040197449.1			
N0.HOG0021214	OG0017883	-	jg23842.t1		rna-XM_040197539.1			
N0.HOG0021215	OG0017884	-	jg23875.t1				GwA_22952-RA	
N0.HOG0021216	OG0017885	-	jg23898.t1				GwA_22965-RA	
N0.HOG0021217	OG0017886	-	jg23914.t2, jg23914.t1					
N0.HOG0021218	OG0017887	-	jg23931.t1				GwA_22986-RA	
N0.HOG0021219	OG0017888	-	jg23954.t1				GwA_22996-RA	
N0.HOG0021220	OG0017889	-	jg24028.t1				GwA_23052-RA	
N0.HOG0021221	OG0017890	-	jg24050.t1, jg24050.t2					
N0.HOG0021222	OG0017891	-	jg24054.t1	ApeQuad17257-RA				
N0.HOG0021223	OG0017892	-	jg24072.t1				GwA_23081-RA	
N0.HOG0021224	OG0017893	-	jg24079.t1		rna-XM_040197441.1			
N0.HOG0021225	OG0017894	-	jg24080.t1		rna-XM_040197458.1			
N0.HOG0021226	OG0017895	-	jg24084.t1				GwA_23088-RA	
N0.HOG0021227	OG0017896	-	jg24118.t1	ApeQuad17306-RA				
N0.HOG0021228	OG0017897	-	jg24126.t1, jg24126.t2					
N0.HOG0021229	OG0017898	-	jg24155.t1		rna-XM_040198240.1			
N0.HOG0021230	OG0017899	-	jg24160.t2, jg24160.t1					
N0.HOG0021231	OG0017900	-	jg24174.t2, jg24174.t1					
N0.HOG0021232	OG0017901	-	jg26813.t1, jg24192.t1					
N0.HOG0021233	OG0017902	-	jg24223.t1		rna-XM_040197075.1			
N0.HOG0021234	OG0017903	-	jg24224.t1		rna-XM_040197072.1			
N0.HOG0021235	OG0017904	-	jg24246.t1		rna-XM_040196993.1			
N0.HOG0021236	OG0017905	-	jg24251.t1, jg24251.t2					
N0.HOG0021237	OG0017906	-	jg24271.t1				GwA_21708-RA	
N0.HOG0021238	OG0017907	-	jg24279.t2, jg24279.t1					
N0.HOG0021239	OG0017908	-	jg24342.t1		rna-XM_040197258.1			
N0.HOG0021240	OG0017909	-	jg24344.t1		rna-XM_040196899.1			
N0.HOG0021241	OG0017910	-	jg24356.t1, jg24356.t2					
N0.HOG0021242	OG0017911	-	jg24362.t1				GwA_23380-RA	
N0.HOG0021243	OG0017912	-	jg24364.t1		rna-XM_040198558.1			
N0.HOG0021244	OG0017913	-	jg28102.t1, jg24399.t1					
N0.HOG0021245	OG0017914	-	jg24444.t1				GwA_23459-RA	
N0.HOG0021246	OG0017915	-	jg24509.t1		rna-XM_040198176.1			
N0.HOG0021247	OG0017916	-	jg24529.t1				GwA_23549-RA	
N0.HOG0021248	OG0017917	-	jg24532.t1, jg12532.t1					
N0.HOG0021249	OG0017918	-	jg17537.t1, jg24590.t1					
N0.HOG0021250	OG0017919	-	jg24610.t1	ApeQuad17673-RA				
N0.HOG0021251	OG0017920	-	jg24649.t1				GwA_23668-RA	
N0.HOG0021252	OG0017921	-	jg24695.t1	ApeQuad17732-RA				
N0.HOG0021253	OG0017922	-	jg24733.t1		rna-XM_040198129.1			
N0.HOG0021254	OG0017923	-	jg24747.t1		rna-XM_040198301.1			
N0.HOG0021255	OG0017924	-	jg24752.t1	ApeQuad17987-RA				
N0.HOG0021256	OG0017925	-	jg24780.t1		rna-XM_040198300.1			
N0.HOG0021257	OG0017926	-	jg24784.t1		rna-XM_040197028.1			
N0.HOG0021258	OG0017927	-	jg24790.t1	ApeQuad17961-RA				
N0.HOG0021259	OG0017928	-	jg24791.t1	ApeQuad17960-RA				
N0.HOG0021260	OG0017929	-	jg24805.t1	ApeQuad17950-RA				
N0.HOG0021261	OG0017930	-	jg24828.t1, jg24828.t2					
N0.HOG0021262	OG0017931	-	jg24829.t1	ApeQuad17933-RA				
N0.HOG0021263	OG0017932	-	jg24864.t1				GwA_01314-RA	
N0.HOG0021264	OG0017933	-	jg24878.t1	ApeQuad17903-RA				
N0.HOG0021265	OG0017934	-	jg24934.t1	ApeQuad17859-RA				
N0.HOG0021266	OG0017935	-	jg24994.t1				GwA_23959-RA	
N0.HOG0021267	OG0017936	-	jg24997.t1		rna-XM_040198548.1			
N0.HOG0021268	OG0017937	-	jg25022.t1	ApeQuad17783-RA				
N0.HOG0021269	OG0017938	-	jg18094.t2, jg18094.t1					
N0.HOG0021270	OG0017939	-	jg18115.t1	ApeQuad02419-RA				
N0.HOG0021271	OG0017940	-	jg18120.t1		rna-XM_040165567.1			
N0.HOG0021272	OG0017941	-	jg18151.t1, jg18151.t2					
N0.HOG0021273	OG0017942	-	jg18225.t1	ApeQuad09447-RA				
N0.HOG0021274	OG0017943	-	jg18238.t1	ApeQuad09455-RA				
N0.HOG0021275	OG0017944	-	jg18246.t1	ApeQuad09458-RA				
N0.HOG0021276	OG0017945	-	jg18258.t1		rna-XM_040164234.1			
N0.HOG0021277	OG0017946	-	jg18273.t1		rna-XM_040165902.1			
N0.HOG0021278	OG0017947	-	jg18274.t1	ApeQuad09483-RA				
N0.HOG0021279	OG0017948	-	jg18301.t1				GwA_32228-RA	
N0.HOG0021280	OG0017949	-	jg18331.t1		rna-XM_040165438.1			
N0.HOG0021281	OG0017950	-	jg18388.t1, jg4764.t1					
N0.HOG0021282	OG0017951	-	jg18405.t1				GwA_32126-RA	
N0.HOG0021283	OG0017952	-	jg18433.t1, jg4191.t1					
N0.HOG0021284	OG0017953	-	jg18471.t1				GwA_32044-RA	
N0.HOG0021285	OG0017954	-	jg18496.t1				GwA_32010-RA	
N0.HOG0021286	OG0017955	-	jg18510.t1		rna-XM_040166292.1			
N0.HOG0021287	OG0017956	-	jg18592.t1		rna-XM_040164542.1			
N0.HOG0021288	OG0017957	-	jg18608.t1		rna-XM_040165230.1			
N0.HOG0021289	OG0017958	-	jg18687.t1		rna-XM_040164589.1			
N0.HOG0021290	OG0017959	-	jg18707.t1	ApeQuad09154-RA				
N0.HOG0021291	OG0017960	-	jg18732.t1		rna-XM_040165780.1			
N0.HOG0021292	OG0017961	-	jg18743.t1, jg18743.t2					
N0.HOG0021293	OG0017962	-	jg15145.t1, jg18748.t1					
N0.HOG0021294	OG0017963	-	jg18750.t1	ApeQuad09119-RA				
N0.HOG0021295	OG0017964	-	jg18755.t1	ApeQuad09113-RA				
N0.HOG0021296	OG0017965	-	jg18763.t1		rna-XM_040165727.1			
N0.HOG0021297	OG0017966	-	jg18804.t1		rna-XM_040164144.1			
N0.HOG0021298	OG0017967	-	jg18820.t1, jg18820.t2					
N0.HOG0021299	OG0017968	-	jg18841.t1		rna-XM_040164910.1			
N0.HOG0021300	OG0017969	-	jg18858.t1		rna-XM_040165641.1			
N0.HOG0021301	OG0017970	-	jg18861.t1		rna-XM_040164266.1			
N0.HOG0021302	OG0017971	-	jg18896.t1				GwA_31537-RA	
N0.HOG0021303	OG0017972	-	jg18925.t1, jg18927.t1					
N0.HOG0021304	OG0017973	-	jg19055.t1, jg19096.t1					
N0.HOG0021305	OG0017974	-	jg19078.t1	ApeQuad08888-RA				
N0.HOG0021306	OG0017975	-	jg19101.t2, jg19101.t1					
N0.HOG0021307	OG0017976	-	jg19110.t1				GwA_31338-RA	
N0.HOG0021308	OG0017977	-	jg19117.t2, jg19117.t1					
N0.HOG0021309	OG0017978	-	jg19130.t1		rna-XM_040165522.1			
N0.HOG0021310	OG0017979	-	jg19139.t1				GwA_31362-RA	
N0.HOG0021311	OG0017980	-	jg19162.t1				GwA_31388-RA	
N0.HOG0021312	OG0017981	-	jg19176.t1, jg19176.t2					
N0.HOG0021313	OG0017982	-	jg19194.t1	ApeQuad08815-RA				
N0.HOG0021314	OG0017983	-	jg19205.t1	ApeQuad08810-RA				
N0.HOG0021315	OG0017984	-	jg19274.t1		rna-XM_040164463.1			
N0.HOG0021316	OG0017985	-	jg19380.t1		rna-XM_040164159.1			
N0.HOG0021317	OG0017986	-	jg19382.t1		rna-XM_040164160.1			
N0.HOG0021318	OG0017987	-	jg19417.t1		rna-XM_040187617.1			
N0.HOG0021319	OG0017988	-	jg19430.t2, jg19430.t1					
N0.HOG0021320	OG0017989	-	jg19441.t1	ApeQuad08711-RA				
N0.HOG0021321	OG0017990	-	jg19535.t1				GwA_30963-RA	
N0.HOG0021322	OG0017991	-	jg19542.t1	ApeQuad08668-RA				
N0.HOG0021323	OG0017992	-	jg19556.t1				GwA_30981-RA	
N0.HOG0021324	OG0017993	-	jg19560.t1	ApeQuad08662-RA				
N0.HOG0021325	OG0017994	-	jg19572.t1				GwA_17385-RA	
N0.HOG0021326	OG0017995	-	jg19583.t1				GwA_30998-RA	
N0.HOG0021327	OG0017996	-	jg19606.t1		rna-XM_040166349.1			
N0.HOG0021328	OG0017997	-	jg19618.t1		rna-XM_040164972.1			
N0.HOG0021329	OG0017998	-	jg20988.t1		rna-XM_040179937.1			
N0.HOG0021330	OG0017999	-	jg20993.t1				GwA_11605-RA	
N0.HOG0021331	OG0018000	-	jg20997.t1	ApeQuad13450-RA				
N0.HOG0021332	OG0018001	-	jg21023.t1				GwA_11642-RA	
N0.HOG0021333	OG0018002	-	jg21043.t1	ApeQuad13488-RA				
N0.HOG0021334	OG0018003	-	jg21055.t1		rna-XM_040181862.1			
N0.HOG0021335	OG0018004	-	jg21746.t1, jg21077.t1					
N0.HOG0021336	OG0018005	-	jg21078.t1	ApeQuad13515-RA				
N0.HOG0021337	OG0018006	-	jg21108.t1, jg21108.t2					
N0.HOG0021338	OG0018007	-	jg21139.t1	ApeQuad13557-RA				
N0.HOG0021339	OG0018008	-	jg21235.t1		rna-XM_040182448.1			
N0.HOG0021340	OG0018009	-	jg21270.t1		rna-XM_040180143.1			
N0.HOG0021341	OG0018010	-	jg21278.t1, jg11603.t1					
N0.HOG0021342	OG0018011	-	jg21280.t1	ApeQuad13662-RA				
N0.HOG0021343	OG0018012	-	jg21284.t1				GwA_11865-RA	
N0.HOG0021344	OG0018013	-	jg21287.t1				GwA_11870-RA	
N0.HOG0021345	OG0018014	-	jg21296.t1				GwA_11879-RA	
N0.HOG0021346	OG0018015	-	jg21304.t1	ApeQuad21487-RA				
N0.HOG0021347	OG0018016	-	jg21317.t1		rna-XM_040180177.1			
N0.HOG0021348	OG0018017	-	jg21328.t1, jg1746.t1					
N0.HOG0021349	OG0018018	-	jg21330.t1				GwA_06082-RA	
N0.HOG0021350	OG0018019	-	jg21344.t1	ApeQuad13708-RA				
N0.HOG0021351	OG0018020	-	jg21375.t1				GwA_11951-RA	
N0.HOG0021352	OG0018021	-	jg21383.t1				GwA_11956-RA	
N0.HOG0021353	OG0018022	-	jg21394.t1				GwA_11970-RA	
N0.HOG0021354	OG0018023	-	jg21442.t1		rna-XM_040182746.1			
N0.HOG0021355	OG0018024	-	jg21447.t1		rna-XM_040182770.1			
N0.HOG0021356	OG0018025	-	jg21530.t1		rna-XM_040180843.1			
N0.HOG0021357	OG0018026	-	jg21533.t1		rna-XM_040180844.1			
N0.HOG0021358	OG0018027	-	jg21535.t1		rna-XM_040180856.1			
N0.HOG0021359	OG0018028	-	jg21537.t1		rna-XM_040180820.1			
N0.HOG0021360	OG0018029	-	jg21611.t1				GwA_12203-RA	
N0.HOG0021361	OG0018030	-	jg21629.t1				GwA_12245-RA	
N0.HOG0021362	OG0018031	-	jg21652.t1				GwA_12271-RA	
N0.HOG0021363	OG0018032	-	jg21678.t1				GwA_12299-RA	
N0.HOG0021364	OG0018033	-	jg21679.t1		rna-XM_040179834.1			
N0.HOG0021365	OG0018034	-	jg21684.t1		rna-XM_040183250.1			
N0.HOG0021366	OG0018035	-	jg21685.t1		rna-XM_040182558.1			
N0.HOG0021367	OG0018036	-	jg21755.t2, jg21755.t1					
N0.HOG0021368	OG0018037	-	jg21789.t1				GwA_12552-RA	
N0.HOG0021369	OG0018038	-	jg21795.t1	ApeQuad14093-RA				
N0.HOG0021370	OG0018039	-	jg21813.t1		rna-XM_040179989.1			
N0.HOG0021371	OG0018040	-	jg18070.t1, jg21832.t1					
N0.HOG0021372	OG0018041	-	jg21837.t1		rna-XM_040183258.1			
N0.HOG0021373	OG0018042	-	jg21847.t1				GwA_12610-RA	
N0.HOG0021374	OG0018043	-	jg21848.t1		rna-XM_040181288.1			
N0.HOG0021375	OG0018044	-	jg21888.t1	ApeQuad14153-RA				
N0.HOG0021376	OG0018045	-	jg21893.t1, jg11514.t1					
N0.HOG0021377	OG0018046	-	jg21894.t1		rna-XM_040181933.1			
N0.HOG0021378	OG0018047	-	jg21977.t1		rna-XM_040180008.1			
N0.HOG0021379	OG0018048	-	jg21988.t1		rna-XM_040182699.1			
N0.HOG0021380	OG0018049	-	jg22006.t2, jg22006.t1					
N0.HOG0021381	OG0018050	-	jg17607.t1, jg22027.t1					
N0.HOG0021382	OG0018051	-	jg22038.t1, jg22038.t2					
N0.HOG0021383	OG0018052	-	jg22047.t1		rna-XM_040180691.1			
N0.HOG0021384	OG0018053	-	jg22081.t1				GwA_12825-RA	
N0.HOG0021385	OG0018054	-	jg22092.t1	ApeQuad14225-RA				
N0.HOG0021386	OG0018055	-	jg22152.t1				GwA_12852-RA	
N0.HOG0021387	OG0018056	-	jg22156.t1				GwA_12855-RA	
N0.HOG0021388	OG0018057	-	jg22204.t1				GwA_12891-RA	
N0.HOG0021389	OG0018058	-	jg22251.t1		rna-XM_040180353.1			
N0.HOG0021390	OG0018059	-	jg22254.t1				GwA_12951-RA	
N0.HOG0021391	OG0018060	-	jg22257.t1, jg22257.t2					
N0.HOG0021392	OG0018061	-	jg22261.t1		rna-XM_040180082.1			
N0.HOG0021393	OG0018062	-	jg25806.t1, jg25806.t2					
N0.HOG0021394	OG0018063	-	jg25812.t1		rna-XM_040173632.1			
N0.HOG0021395	OG0018064	-	jg25814.t1				GwA_18453-RA	
N0.HOG0021396	OG0018065	-	jg25860.t1		rna-XM_040175460.1			
N0.HOG0021397	OG0018066	-	jg25888.t1		rna-XM_040173274.1			
N0.HOG0021398	OG0018067	-	jg25947.t1, jg25950.t1					
N0.HOG0021399	OG0018068	-	jg25952.t1	ApeQuad20443-RA				
N0.HOG0021400	OG0018069	-	jg25970.t1		rna-XM_040174374.1			
N0.HOG0021401	OG0018070	-	jg25992.t1		rna-XM_040173986.1			
N0.HOG0021402	OG0018071	-	jg26043.t1				GwA_06475-RA	
N0.HOG0021403	OG0018072	-	jg26080.t1	ApeQuad20551-RA				
N0.HOG0021404	OG0018073	-	jg26087.t1		rna-XM_040173024.1			
N0.HOG0021405	OG0018074	-	jg26109.t1				GwA_06397-RA	
N0.HOG0021406	OG0018075	-	jg26118.t1		rna-XM_040174254.1			
N0.HOG0021407	OG0018076	-	jg26146.t1	ApeQuad20603-RA				
N0.HOG0021408	OG0018077	-	jg26155.t2				GwA_06554-RA	
N0.HOG0021409	OG0018078	-	jg26163.t2, jg26163.t1					
N0.HOG0021410	OG0018079	-	jg26180.t1		rna-XM_040174999.1			
N0.HOG0021411	OG0018080	-	jg26226.t1	ApeQuad20675-RA				
N0.HOG0021412	OG0018081	-	jg26270.t1		rna-XM_040173157.1			
N0.HOG0021413	OG0018082	-	jg26284.t1	ApeQuad20752-RA				
N0.HOG0021414	OG0018083	-	jg26315.t1, jg26315.t2					
N0.HOG0021415	OG0018084	-	jg26349.t1	ApeQuad05885-RA				
N0.HOG0021416	OG0018085	-	jg26430.t1		rna-XM_040175198.1			
N0.HOG0021417	OG0018086	-	jg26467.t1	ApeQuad20939-RA				
N0.HOG0021418	OG0018087	-	jg26548.t1, jg26468.t1					
N0.HOG0021419	OG0018088	-	jg26545.t1	ApeQuad20911-RA				
N0.HOG0021420	OG0018089	-	jg26554.t1	ApeQuad21667-RA				
N0.HOG0021421	OG0018090	-	jg26569.t1				GwA_06970-RA	
N0.HOG0021422	OG0018091	-	jg26586.t1		rna-XM_040174586.1			
N0.HOG0021423	OG0018092	-	jg26588.t1		rna-XM_040173243.1			
N0.HOG0021424	OG0018093	-	jg26604.t1	ApeQuad20885-RA				
N0.HOG0021425	OG0018094	-	jg26607.t1	ApeQuad20884-RA				
N0.HOG0021426	OG0018095	-	jg26635.t1				GwA_06923-RA	
N0.HOG0021427	OG0018096	-	jg26667.t2, jg26667.t1					
N0.HOG0021428	OG0018097	-	jg26689.t1, jg26694.t1					
N0.HOG0021429	OG0018098	-	jg27684.t1, jg16689.t1					
N0.HOG0021430	OG0018099	-	jg12477.t1, jg16769.t1					
N0.HOG0021431	OG0018100	-	jg16811.t1		rna-XM_040177534.1			
N0.HOG0021432	OG0018101	-	jg16834.t1				GwA_07462-RA	
N0.HOG0021433	OG0018102	-	jg16896.t2, jg16896.t1					
N0.HOG0021434	OG0018103	-	jg16902.t1				GwA_07540-RA	
N0.HOG0021435	OG0018104	-	jg16904.t1		rna-XM_040177188.1			
N0.HOG0021436	OG0018105	-	jg16960.t1		rna-XM_040177503.1			
N0.HOG0021437	OG0018106	-	jg16971.t1				GwA_07598-RA	
N0.HOG0021438	OG0018107	-	jg16982.t1, jg16982.t2					
N0.HOG0021439	OG0018108	-	jg17020.t1	ApeQuad19770-RA				
N0.HOG0021440	OG0018109	-	jg17169.t1	ApeQuad19693-RA				
N0.HOG0021441	OG0018110	-	jg17172.t2	ApeQuad19690-RA				
N0.HOG0021442	OG0018111	-	jg17206.t1	ApeQuad19668-RA				
N0.HOG0021443	OG0018112	-	jg17254.t1				GwA_18399-RA	
N0.HOG0021444	OG0018113	-	jg17306.t1		rna-XM_040177016.1			
N0.HOG0021445	OG0018114	-	jg17347.t1				GwA_07961-RA	
N0.HOG0021446	OG0018115	-	jg17392.t1				GwA_08008-RA	
N0.HOG0021447	OG0018116	-	jg17406.t1	ApeQuad20078-RA				
N0.HOG0021448	OG0018117	-	jg17463.t2, jg17463.t1					
N0.HOG0021449	OG0018118	-	jg17472.t1	ApeQuad20040-RA				
N0.HOG0021450	OG0018119	-	jg17485.t1		rna-XM_040177192.1			
N0.HOG0021451	OG0018120	-	jg17492.t1	ApeQuad20029-RA				
N0.HOG0021452	OG0018121	-	jg17500.t1		rna-XM_040176938.1			
N0.HOG0021453	OG0018122	-	jg17517.t1		rna-XM_040176549.1			
N0.HOG0021454	OG0018123	-	jg17526.t1		rna-XM_040175891.1			
N0.HOG0021455	OG0018124	-	jg17546.t1				GwA_08153-RA	
N0.HOG0021456	OG0018125	-	jg17556.t1				GwA_08162-RA	
N0.HOG0021457	OG0018126	-	jg17560.t1	ApeQuad19976-RA				
N0.HOG0021458	OG0018127	-	jg17565.t1		rna-XM_040176215.1			
N0.HOG0021459	OG0018128	-	jg17566.t1	ApeQuad19973-RA				
N0.HOG0021460	OG0018129	-	jg17606.t1		rna-XM_040176280.1			
N0.HOG0021461	OG0018130	-	jg17635.t1		rna-XM_040176262.1			
N0.HOG0021462	OG0018131	-	jg17677.t1	ApeQuad20183-RA				
N0.HOG0021463	OG0018132	-	jg17736.t1, jg15543.t1					
N0.HOG0021464	OG0018133	-	jg17758.t1		rna-XM_040176883.1			
N0.HOG0021465	OG0018134	-	jg17765.t1		rna-XM_040176961.1			
N0.HOG0021466	OG0018135	-	jg17773.t1		rna-XM_040177102.1			
N0.HOG0021467	OG0018136	-	jg17800.t1	ApeQuad20111-RA				
N0.HOG0021468	OG0018137	-	jg17807.t1		rna-XM_040176737.1			
N0.HOG0021469	OG0018138	-	jg17818.t1				GwA_08432-RA	
N0.HOG0021470	OG0018139	-	jg17827.t1				GwA_08437-RA	
N0.HOG0021471	OG0018140	-	jg17895.t1				GwA_08507-RA	
N0.HOG0021472	OG0018141	-	jg17922.t1	ApeQuad20272-RA				
N0.HOG0021473	OG0018142	-	jg17940.t1, jg17940.t2					
N0.HOG0021474	OG0018143	-	jg17947.t1, jg17947.t2					
N0.HOG0021475	OG0018144	-	jg17994.t1				GwA_08591-RA	
N0.HOG0021476	OG0018145	-	jg18041.t1		rna-XM_040177316.1			
N0.HOG0021477	OG0018146	-	jg18068.t1		rna-XM_040177242.1			
N0.HOG0021478	OG0018147	-	jg15047.t1		rna-XM_040191400.1			
N0.HOG0021479	OG0018148	-	jg15059.t1				GwA_19178-RA	
N0.HOG0021480	OG0018149	-	jg15079.t1, jg15078.t1					
N0.HOG0021481	OG0018150	-	jg15131.t1				GwA_19158-RA	
N0.HOG0021482	OG0018151	-	jg15232.t1				GwA_18925-RA	
N0.HOG0021483	OG0018152	-	jg15242.t1				GwA_18930-RA	
N0.HOG0021484	OG0018153	-	jg15243.t2, jg15243.t1					
N0.HOG0021485	OG0018154	-	jg15270.t1	ApeQuad16104-RA				
N0.HOG0021486	OG0018155	-	jg15318.t1	ApeQuad16117-RA				
N0.HOG0021487	OG0018156	-	jg15345.t1				GwA_18990-RA	
N0.HOG0021488	OG0018157	-	jg15451.t1				GwA_07855-RA	
N0.HOG0021489	OG0018158	-	jg15448.t1				GwA_15835-RA	
N0.HOG0021490	OG0018159	-	jg15465.t1		rna-XM_040191399.1			
N0.HOG0021491	OG0018160	-	jg15488.t1				GwA_18838-RA	
N0.HOG0021492	OG0018161	-	jg15490.t1		rna-XM_040191923.1			
N0.HOG0021493	OG0018162	-	jg15495.t1	ApeQuad15551-RA				
N0.HOG0021494	OG0018163	-	jg15532.t1		rna-XM_040190812.1			
N0.HOG0021495	OG0018164	-	jg15561.t1		rna-XM_040190371.1			
N0.HOG0021496	OG0018165	-	jg15576.t1				GwA_18831-RA	
N0.HOG0021497	OG0018166	-	jg15589.t1		rna-XM_040190512.1			
N0.HOG0021498	OG0018167	-	jg15601.t1		rna-XM_040192119.1			
N0.HOG0021499	OG0018168	-	jg15617.t1	ApeQuad15582-RA				
N0.HOG0021500	OG0018169	-	jg15643.t1				GwA_07599-RA	
N0.HOG0021501	OG0018170	-	jg15687.t1		rna-XM_040191715.1			
N0.HOG0021502	OG0018171	-	jg15689.t1		rna-XM_040191714.1			
N0.HOG0021503	OG0018172	-	jg15690.t1		rna-XM_040190237.1			
N0.HOG0021504	OG0018173	-	jg15702.t1				GwA_18678-RA	
N0.HOG0021505	OG0018174	-	jg15749.t1, jg15749.t2					
N0.HOG0021506	OG0018175	-	jg15755.t1, jg15752.t1					
N0.HOG0021507	OG0018176	-	jg15758.t1				GwA_18608-RA	
N0.HOG0021508	OG0018177	-	jg15783.t1		rna-XM_040191746.1			
N0.HOG0021509	OG0018178	-	jg15811.t1		rna-XM_040192091.1			
N0.HOG0021510	OG0018179	-	jg15813.t1				GwA_18550-RA	
N0.HOG0021511	OG0018180	-	jg15835.t1				GwA_18529-RA	
N0.HOG0021512	OG0018181	-	jg15882.t1		rna-XM_040190851.1			
N0.HOG0021513	OG0018182	-	jg15886.t1				GwA_18483-RA	
N0.HOG0021514	OG0018183	-	jg15899.t1	ApeQuad15794-RA				
N0.HOG0021515	OG0018184	-	jg15914.t1				GwA_18459-RA	
N0.HOG0021516	OG0018185	-	jg15949.t1		rna-XM_040189791.1			
N0.HOG0021517	OG0018186	-	jg15972.t1		rna-XM_040191765.1			
N0.HOG0021518	OG0018187	-	jg15989.t1				GwA_18387-RA	
N0.HOG0021519	OG0018188	-	jg15999.t1				GwA_18379-RA	
N0.HOG0021520	OG0018189	-	jg16004.t1		rna-XM_040190878.1			
N0.HOG0021521	OG0018190	-	jg16009.t1		rna-XM_040191853.1			
N0.HOG0021522	OG0018191	-	jg16049.t1		rna-XM_040189872.1			
N0.HOG0021523	OG0018192	-	jg16114.t1	ApeQuad15945-RA				
N0.HOG0021524	OG0018193	-	jg16129.t1		rna-XM_040190133.1			
N0.HOG0021525	OG0018194	-	jg16178.t1	ApeQuad15997-RA				
N0.HOG0021526	OG0018195	-	jg16192.t1	ApeQuad16006-RA				
N0.HOG0021527	OG0018196	-	jg16211.t1	ApeQuad16020-RA				
N0.HOG0021528	OG0018197	-	jg16220.t2, jg16220.t1					
