HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N1.HOG0017596	OG0014671	n0		ApeQuad06624-RA	rna-XM_040163811.1		g10943.t1	
N1.HOG0017597	OG0014672	n0		ApeQuad06625-RA	rna-XM_040162424.1		g10944.t2	
N1.HOG0017598	OG0014673	n0		ApeQuad06632-RA	rna-XM_040163411.1		g10949.t1	
N1.HOG0017599	OG0014674	n0		ApeQuad06633-RA	rna-XM_040163053.1		g10951.t1	
N1.HOG0017600	OG0014675	n0			rna-XM_040163049.1		g10952.t1	
N1.HOG0017601	OG0014676	n0		ApeQuad06635-RA	rna-XM_040162570.1		g10953.t2	
N1.HOG0017602	OG0014677	n0		ApeQuad06640-RA	rna-XM_040162832.1		g10961.t1	
N1.HOG0017603	OG0014678	n0		ApeQuad06641-RA	rna-XM_040163800.1		g10964.t1	
N1.HOG0017604	OG0014679	n0		ApeQuad06643-RA	rna-XM_040162678.1		g10966.t1	
N1.HOG0017605	OG0014680	n0		ApeQuad06647-RA	rna-XM_040161592.1		g10974.t1	
N1.HOG0017606	OG0014681	n0		ApeQuad06648-RA	rna-XM_040161588.1		g10976.t1	
N1.HOG0017607	OG0014682	n0		ApeQuad06650-RA	rna-XM_040162385.1		g10978.t1	
N1.HOG0017608	OG0014683	n0		ApeQuad06651-RA	rna-XM_040162384.1		g10979.t1	
N1.HOG0017609	OG0014684	n0		ApeQuad06652-RA	rna-XM_040162395.1		g10980.t1	
N1.HOG0017610	OG0014685	n0		ApeQuad06654-RA	rna-XM_040162682.1		g11025.t1	
N1.HOG0017611	OG0014686	n0		ApeQuad06655-RA	rna-XM_040162850.1		g11023.t1	
N1.HOG0017612	OG0014687	n0		ApeQuad06656-RA	rna-XM_040163896.1		g11022.t1	
N1.HOG0017613	OG0014688	n0		ApeQuad06657-RA	rna-XM_040162244.1		g11021.t1	
N1.HOG0017614	OG0014689	n0		ApeQuad06659-RA	rna-XM_040162260.1		g11019.t1	
N1.HOG0017615	OG0014690	n0		ApeQuad06662-RA	rna-XM_040162258.1		g11016.t2	
N1.HOG0017616	OG0014691	n0		ApeQuad06663-RA	rna-XM_040162702.1		g11014.t2	
N1.HOG0017617	OG0014692	n0		ApeQuad06665-RA	rna-XM_040162707.1		g11013.t1	
N1.HOG0017618	OG0014693	n0		ApeQuad06666-RA	rna-XM_040162704.1		g11012.t1	
N1.HOG0017619	OG0014694	n0		ApeQuad06674-RA	rna-XM_040163788.1		g10967.t1	
N1.HOG0017620	OG0014695	n0		ApeQuad06676-RA	rna-XM_040162751.1		g10994.t1	
N1.HOG0017621	OG0014696	n0		ApeQuad06678-RA	rna-XM_040163560.1		g10993.t1	
N1.HOG0017622	OG0014697	n0			rna-XM_040163567.1	rna-XM_040168227.1	g10991.t1	
N1.HOG0017623	OG0014699	n0		ApeQuad06684-RA	rna-XM_040161845.1		g10984.t1	
N1.HOG0017624	OG0014700	n0			rna-XM_040161844.1			
N1.HOG0017625	OG0014701	n0		ApeQuad06686-RA	rna-XM_040163754.1		g10982.t2	
N1.HOG0017626	OG0014702	n0		ApeQuad02486-RA, ApeQuad02487-RA	rna-XM_040196623.1		g4767.t1	
N1.HOG0017627	OG0014703	n0		ApeQuad02698-RA, ApeQuad11685-RA	rna-XM_040196079.1		g4955.t1	
N1.HOG0017628	OG0014704	n0		ApeQuad19250-RA, ApeQuad12524-RA, ApeQuad18118-RA, ApeQuad18127-RA				
N1.HOG0017629	OG0014705	n0		ApeQuad04648-RA, ApeQuad05758-RA, ApeQuad06060-RA, ApeQuad20836-RA				
N1.HOG0017630	OG0014706	n0		ApeQuad05288-RA, ApeQuad05285-RA	rna-XM_040204996.1		g9162.t1	
N1.HOG0017631	OG0014707	n1		ApeQuad05609-RA	rna-XM_040205016.1			
N1.HOG0017632	OG0014707	n2		ApeQuad05338-RA	rna-XM_040204790.1			
N1.HOG0017633	OG0014708	n0		ApeQuad05393-RA	rna-XM_040204339.1		g9392.t1, g9394.t1	
N1.HOG0017634	OG0014709	n0		ApeQuad00691-RA, ApeQuad13472-RA, ApeQuad13670-RA, ApeQuad13673-RA				
N1.HOG0017635	OG0014710	n0		ApeQuad00730-RA, ApeQuad18362-RA, ApeQuad08779-RA, ApeQuad09409-RA				
N1.HOG0017636	OG0014711	n0		ApeQuad00698-RA	rna-XM_040193452.1, rna-XM_040190169.1, rna-XM_040188760.1			
N1.HOG0017637	OG0014712	n0		ApeQuad00652-RA, ApeQuad00653-RA	rna-XM_040175622.1		g762.t1	
N1.HOG0017638	OG0014713	n0		ApeQuad21805-RA, ApeQuad03480-RA, ApeQuad07066-RA, ApeQuad21817-RA				
N1.HOG0017639	OG0014714	n0		ApeQuad12413-RA, ApeQuad21772-RA, ApeQuad21665-RA, ApeQuad21739-RA				
N1.HOG0017640	OG0014715	n0		ApeQuad12503-RA, ApeQuad18134-RA, ApeQuad03607-RA, ApeQuad21693-RA				
N1.HOG0017641	OG0014716	n0		ApeQuad12741-RA	rna-XM_040171580.1		g14326.t1, g19582.t1	
N1.HOG0017642	OG0014717	n0		ApeQuad13130-RA, ApeQuad21873-RA			g14759.t1, g14762.t1	
N1.HOG0017643	OG0014718	n0		ApeQuad13131-RA			g14758.t1, g14760.t1, g14761.t1	
N1.HOG0017644	OG0014719	n1		ApeQuad11351-RA			g8275.t1	
N1.HOG0017645	OG0014719	n2		ApeQuad13186-RA			g14817.t1	
N1.HOG0017646	OG0014720	n0		ApeQuad13340-RA, ApeQuad13347-RA, ApeQuad12291-RA, ApeQuad17889-RA				
N1.HOG0017647	OG0014721	n0		ApeQuad13408-RA	rna-XM_040171917.1		g15048.t1, g10981.t2	
N1.HOG0017648	OG0014722	n0		ApeQuad21654-RA, ApeQuad21651-RA, ApeQuad21658-RA, ApeQuad06451-RA				
N1.HOG0017649	OG0014723	n0		ApeQuad01661-RA	rna-XM_040199838.1, rna-XM_040199816.1		g11653.t1	
N1.HOG0017650	OG0014724	n0		ApeQuad01939-RA, ApeQuad15302-RA	rna-XM_040204839.1		g11931.t1	
N1.HOG0017651	OG0014725	n0		ApeQuad01991-RA, ApeQuad01992-RA	rna-XM_040161030.1		g11979.t1	
N1.HOG0017652	OG0014726	n0		ApeQuad18112-RA, ApeQuad14958-RA	rna-XM_040199901.1		g7441.t1	
N1.HOG0017653	OG0014727	n0		ApeQuad16388-RA, ApeQuad16389-RA	rna-XM_040187954.1		g2271.t1	
N1.HOG0017654	OG0014728	n0		ApeQuad03700-RA, ApeQuad17086-RA	rna-XM_040187512.1		g21015.t1	
N1.HOG0017655	OG0014729	n0		ApeQuad17102-RA, ApeQuad09170-RA, ApeQuad09408-RA, ApeQuad14286-RA				
N1.HOG0017656	OG0014730	n0		ApeQuad17089-RA	rna-XM_040188055.1, rna-XM_040169309.1		g1581.t1	
N1.HOG0017657	OG0014731	n0		ApeQuad03650-RA	rna-XM_040186499.1, rna-XM_040187649.1		g20957.t1	
N1.HOG0017658	OG0014732	n0		ApeQuad03791-RA, ApeQuad16001-RA	rna-XM_040190572.1		g3149.t2	
N1.HOG0017659	OG0014733	n0		ApeQuad04405-RA	rna-XM_040185563.1, rna-XM_040170152.1		g21760.t2	
N1.HOG0017660	OG0014734	n0		ApeQuad04445-RA	rna-XM_040187052.1		g21799.t1, g21895.t1	
N1.HOG0017661	OG0014735	n0		ApeQuad10695-RA	rna-XM_040202404.1, rna-XM_040184647.1		g7524.t1	
N1.HOG0017662	OG0014736	n0		ApeQuad21850-RA, ApeQuad10343-RA, ApeQuad10375-RA, ApeQuad10455-RA				
N1.HOG0017663	OG0014737	n0		ApeQuad10181-RA	rna-XM_040183797.1, rna-XM_040184678.1		g20273.t1	
N1.HOG0017664	OG0014738	n0		ApeQuad10677-RA	rna-XM_040185100.1		g20325.t1, g20326.t1	
N1.HOG0017665	OG0014739	n0		ApeQuad06825-RA, ApeQuad19595-RA	rna-XM_040192475.1		g3780.t1	
N1.HOG0017666	OG0014740	n0		ApeQuad06957-RA	rna-XM_040194471.1		g3791.t1	g22283.t1
N1.HOG0017667	OG0014741	n0		ApeQuad07007-RA	rna-XM_040194385.1		g3845.t1	g22228.t1
N1.HOG0017668	OG0014742	n0		ApeQuad07031-RA	rna-XM_040192182.1		g3869.t1	g22204.t1
N1.HOG0017669	OG0014743	n0		ApeQuad07029-RA	rna-XM_040193554.1		g3867.t1	g22206.t1
N1.HOG0017670	OG0014744	n0		ApeQuad07052-RA	rna-XM_040194100.1		g3892.t1	g22183.t1
N1.HOG0017671	OG0014745	n0		ApeQuad07169-RA	rna-XM_040194195.1		g4007.t1	g22071.t1
N1.HOG0017672	OG0014746	n0		ApeQuad07187-RA	rna-XM_040193618.1		g4022.t1	g22055.t1
N1.HOG0017673	OG0014747	n0		ApeQuad07215-RA	rna-XM_040192835.1		g4047.t2	g22031.t2
N1.HOG0017674	OG0014748	n0		ApeQuad07255-RA	rna-XM_040192649.1		g4089.t1	g21989.t1
N1.HOG0017675	OG0014749	n0		ApeQuad07257-RA	rna-XM_040193465.1		g4093.t1	g21985.t1
N1.HOG0017676	OG0014750	n0		ApeQuad07304-RA	rna-XM_040192977.1		g4133.t1	g22585.t1
N1.HOG0017677	OG0014751	n0		ApeQuad07295-RA	rna-XM_040192985.1		g4129.t1	g22590.t1
N1.HOG0017678	OG0014752	n0		ApeQuad07337-RA	rna-XM_040193619.1		g4171.t1	g22462.t1
N1.HOG0017679	OG0014753	n0		ApeQuad07333-RA	rna-XM_040193475.1		g4165.t2	g22455.t2
N1.HOG0017680	OG0014754	n0		ApeQuad07350-RA	rna-XM_040193874.1		g4189.t1	g22481.t1
N1.HOG0017681	OG0014755	n0		ApeQuad07359-RA	rna-XM_040193661.1		g4198.t2	g22489.t1
N1.HOG0017682	OG0014756	n0		ApeQuad07372-RA	rna-XM_040193388.1		g4212.t1	g22501.t1
N1.HOG0017683	OG0014757	n0		ApeQuad07411-RA	rna-XM_040194292.1		g4243.t1	g22533.t1
N1.HOG0017684	OG0014758	n0		ApeQuad07424-RA	rna-XM_040193743.1		g4256.t1	g22547.t1
N1.HOG0017685	OG0014759	n0		ApeQuad07423-RA	rna-XM_040194383.1		g4255.t1	g22546.t1
N1.HOG0017686	OG0014760	n0		ApeQuad07430-RA	rna-XM_040193053.1		g4263.t1	g22553.t1
N1.HOG0017687	OG0014761	n0		ApeQuad07461-RA	rna-XM_040193778.1		g4290.t2	g22432.t2
N1.HOG0017688	OG0014762	n0		ApeQuad07574-RA	rna-XM_040193362.1		g4319.t1	g22413.t1
N1.HOG0017689	OG0014763	n0		ApeQuad07661-RA	rna-XM_040193184.1		g4596.t1	g22709.t1
N1.HOG0017690	OG0014764	n0		ApeQuad09175-RA	rna-XM_040169293.1, rna-XM_040164590.1		g12754.t1	
N1.HOG0017691	OG0014765	n0		ApeQuad09321-RA	rna-XM_040183516.1, rna-XM_040166336.1		g12584.t1	
N1.HOG0017692	OG0014766	n0		ApeQuad05722-RA	rna-XM_040162294.1, rna-XM_040162789.1		g10296.t1	
N1.HOG0017693	OG0014767	n0		ApeQuad05861-RA	rna-XM_040162624.1	rna-XM_040169068.1	g10482.t1	
N1.HOG0017694	OG0014768	n0		ApeQuad05863-RA	rna-XM_040163286.1, rna-XM_040163287.1	rna-XM_040168652.1		
N1.HOG0017695	OG0014769	n0		ApeQuad06007-RA	rna-XM_040163544.1	rna-XM_040168087.1	g10604.t1	
N1.HOG0017696	OG0014770	n0		ApeQuad06198-RA	rna-XM_040163617.1	rna-XM_040168327.1	g10794.t1	
N1.HOG0017697	OG0014771	n0		ApeQuad06206-RA	rna-XM_040162534.1	rna-XM_040169082.1	g10792.t1	
N1.HOG0017698	OG0014772	n0		ApeQuad06487-RA	rna-XM_040162897.1	rna-XM_040168787.1	g11028.t2	
N1.HOG0017699	OG0014773	n0		ApeQuad21078-RA, ApeQuad21075-RA	rna-XM_040182796.1		g19689.t1	
N1.HOG0017700	OG0014774	n0		ApeQuad21104-RA, ApeQuad21105-RA	rna-XM_040180035.1, rna-XM_040179930.1			
N1.HOG0017701	OG0014775	n0		ApeQuad21348-RA	rna-XM_040182390.1, rna-XM_040181789.1		g19400.t1	
N1.HOG0017702	OG0014776	n0		ApeQuad19956-RA, ApeQuad19957-RA	rna-XM_040176271.1		g16796.t1	
N1.HOG0017703	OG0014777	n0		ApeQuad16217-RA	rna-XM_040191576.1, rna-XM_040191577.1		g2444.t1	
N1.HOG0017704	OG0014778	n0		ApeQuad20526-RA, ApeQuad20529-RA, ApeQuad20528-RA			g16097.t1	
N1.HOG0017705	OG0014779	n0		ApeQuad13982-RA	rna-XM_040181153.1, rna-XM_040181154.1		g18624.t1	
N1.HOG0017706	OG0014780	n0		ApeQuad15188-RA	rna-XM_040199637.1, rna-XM_040169552.1		g7472.t1	
N1.HOG0017707	OG0014781	n0			rna-XM_040163814.1, rna-XM_040163363.1	rna-XM_040169042.1, rna-XM_040168733.1		
N1.HOG0017708	OG0014782	n0			rna-XM_040163107.1, rna-XM_040169836.1, rna-XM_040174811.1	rna-XM_040169047.1		
N1.HOG0017709	OG0014783	n0			rna-XM_040161909.1	rna-XM_040168735.1	g10715.t1, g10716.t1	
N1.HOG0017710	OG0014784	n0			rna-XM_040188736.1, rna-XM_040193506.1, rna-XM_040188724.1, rna-XM_040188748.1			
N1.HOG0017711	OG0014785	n0			rna-XM_040183638.1, rna-XM_040185020.1		g20806.t1, g5764.t1	
N1.HOG0017712	OG0014786	n1			rna-XM_040175614.1		g15723.t1	
N1.HOG0017713	OG0014786	n2			rna-XM_040183368.1		g13490.t1	
N1.HOG0017714	OG0014787	n0			rna-XM_040183445.1, rna-XM_040183446.1, rna-XM_040175441.1		g20016.t1	
N1.HOG0017715	OG0014788	n0			rna-XM_040182689.1, rna-XM_040180739.1		g19723.t1, g19726.t1	
N1.HOG0017716	OG0014789	n0			rna-XM_040179931.1, rna-XM_040179935.1, rna-XM_040179934.1, rna-XM_040179932.1			
N1.HOG0017717	OG0014790	n0			rna-XM_040173286.1, rna-XM_040172771.1	rna-XM_040168827.1, rna-XM_040168231.1		
N1.HOG0017718	OG0014791	n0			rna-XM_040174818.1, rna-XM_040169685.1	rna-XM_040168449.1, rna-XM_040168078.1		
N1.HOG0017719	OG0014792	n0			rna-XM_040175000.1, rna-XM_040172996.1, rna-XM_040169596.1		g16198.t1	
N1.HOG0017720	OG0014793	n1			rna-XM_040172216.1		g14556.t1	
N1.HOG0017721	OG0014793	n2			rna-XM_040172204.1		g14555.t1	
N1.HOG0017722	OG0014794	n0			rna-XM_040172138.1, rna-XM_040203494.1, rna-XM_040203495.1		g14907.t1	
N1.HOG0017723	OG0014795	n0			rna-XM_040198062.1	rna-XM_040169046.1	g1069.t1, g7594.t1	
N1.HOG0017724	OG0014796	n0			rna-XM_040189297.1, rna-XM_040189268.1, rna-XM_040189306.1		g1548.t1	
N1.HOG0017725	OG0014797	n1			rna-XM_040166988.1		g13665.t1	
N1.HOG0017726	OG0014797	n2			rna-XM_040167672.1		g13666.t1	
N1.HOG0017727	OG0014798	n0			rna-XM_040201880.1		g7687.t1, g7688.t1, g7691.t1	
N1.HOG0017728	OG0014799	n0			rna-E2998_mgp12, rna-E2998_mgp04, rna-XM_040169426.1, rna-E2998_mgp03			
N1.HOG0017729	OG0014800	n0			rna-XM_040165322.1, rna-XM_040164899.1, rna-XM_040165318.1, rna-XM_040165320.1			
N1.HOG0017730	OG0014801	n0				rna-XM_040168228.1, rna-XM_040169065.1, rna-XM_040169095.1, rna-XM_040167987.1		
N1.HOG0017731	OG0014802	n0				rna-XM_040168788.1, rna-XM_040168153.1	g5701.t1, g5702.t1	
N1.HOG0017732	OG0014803	n0				rna-XM_040169064.1, rna-XM_040168548.1, rna-XM_040168037.1, rna-XM_040168589.1		
N1.HOG0017733	OG0014804	n0					g1191.t1, g1593.t1, g3470.t1, g12266.t1	
N1.HOG0017734	OG0014805	n0					g13944.t1, g20780.t1, g12325.t1	g22814.t1
N1.HOG0017735	OG0014806	n0					g1527.t1, g1528.t1, g7514.t1, g13927.t1	
N1.HOG0017736	OG0014807	n0					g10400.t1, g2938.t1	g22811.t1, g22736.t1
N1.HOG0017737	OG0014808	n0					g3782.t1, g3783.t1, g3785.t1, g3784.t1	
N1.HOG0017738	OG0014809	n0					g8132.t1, g8133.t1, g8134.t1, g8135.t1	
N1.HOG0017739	OG0017323	-		ApeQuad02355-RA	rna-XM_040195054.1		g4703.t1	
N1.HOG0017740	OG0017324	-		ApeQuad02381-RA	rna-XM_040196276.1		g4673.t1	
N1.HOG0017741	OG0017325	-		ApeQuad02376-RA	rna-XM_040196230.1		g4679.t1	
N1.HOG0017742	OG0017326	-		ApeQuad02359-RA	rna-XM_040196261.1		g4697.t1	
N1.HOG0017743	OG0017327	-		ApeQuad02392-RA	rna-XM_040195239.1		g4663.t1	
N1.HOG0017744	OG0017328	-		ApeQuad02403-RA	rna-XM_040195102.1		g4650.t1	
N1.HOG0017745	OG0017329	-		ApeQuad02405-RA	rna-XM_040195100.1		g4648.t1	
N1.HOG0017746	OG0017330	-		ApeQuad02505-RA	rna-XM_040195762.1		g4775.t1	
N1.HOG0017747	OG0017331	-		ApeQuad02550-RA	rna-XM_040196010.1		g4822.t1	
N1.HOG0017748	OG0017332	-		ApeQuad02633-RA, ApeQuad10639-RA, ApeQuad03625-RA				
N1.HOG0017749	OG0017333	-		ApeQuad02697-RA	rna-XM_040196072.1		g4954.t4	
N1.HOG0017750	OG0017334	-		ApeQuad02691-RA, ApeQuad14842-RA, ApeQuad10029-RA				
N1.HOG0017751	OG0017335	-		ApeQuad02717-RA	rna-XM_040196245.1		g4982.t1	
N1.HOG0017752	OG0017336	-		ApeQuad02733-RA	rna-XM_040196516.1		g4997.t1	
N1.HOG0017753	OG0017337	-		ApeQuad02827-RA	rna-XM_040196303.1		g5116.t1	
N1.HOG0017754	OG0017338	-		ApeQuad02829-RA	rna-XM_040196306.1		g5117.t1	
N1.HOG0017755	OG0017339	-		ApeQuad02866-RA	rna-XM_040195523.1		g5411.t1	
N1.HOG0017756	OG0017340	-		ApeQuad02943-RA	rna-XM_040196677.1		g5330.t1	
N1.HOG0017757	OG0017341	-		ApeQuad03017-RA	rna-XM_040195624.1		g5255.t1	
N1.HOG0017758	OG0017342	-		ApeQuad03013-RA	rna-XM_040195622.1		g5259.t1	
N1.HOG0017759	OG0017343	-		ApeQuad03039-RA	rna-XM_040194899.1		g5233.t1	
N1.HOG0017760	OG0017344	-		ApeQuad03072-RA	rna-XM_040195848.1		g5197.t1	
N1.HOG0017761	OG0017345	-		ApeQuad03084-RA	rna-XM_040194592.1		g5181.t1	
N1.HOG0017762	OG0017346	-		ApeQuad03125-RA	rna-XM_040195717.1		g5143.t1	
N1.HOG0017763	OG0017347	-		ApeQuad03138-RA	rna-XM_040196362.1		g5131.t1	
N1.HOG0017764	OG0017348	-		ApeQuad03167-RA	rna-XM_040196411.1		g93.t1	
N1.HOG0017765	OG0017349	-		ApeQuad03180-RA	rna-XM_040195729.1		g5517.t1	
N1.HOG0017766	OG0017350	-		ApeQuad03178-RA	rna-XM_040195720.1		g5520.t2	
N1.HOG0017767	OG0017351	-		ApeQuad03239-RA	rna-XM_040194961.1		g5457.t1	
N1.HOG0017768	OG0017352	-		ApeQuad03249-RA	rna-XM_040195364.1		g5677.t1	
N1.HOG0017769	OG0017353	-		ApeQuad21827-RA, ApeQuad21792-RA, ApeQuad03295-RA				
N1.HOG0017770	OG0017354	-		ApeQuad03392-RA	rna-XM_040169734.1		g5616.t1	
N1.HOG0017771	OG0017355	-		ApeQuad18826-RA	rna-XM_040166661.1		g13965.t1	
N1.HOG0017772	OG0017356	-		ApeQuad18832-RA	rna-XM_040199102.1		g13984.t1	
N1.HOG0017773	OG0017357	-		ApeQuad18926-RA	rna-XM_040166934.1		g13907.t2	
N1.HOG0017774	OG0017358	-		ApeQuad18932-RA	rna-XM_040167268.1		g13896.t1	
N1.HOG0017775	OG0017359	-		ApeQuad18963-RA	rna-XM_040167286.1		g13871.t2	
N1.HOG0017776	OG0017360	-		ApeQuad18988-RA	rna-XM_040166807.1		g13840.t1	
N1.HOG0017777	OG0017361	-		ApeQuad19015-RA	rna-XM_040166973.1		g13815.t1	
N1.HOG0017778	OG0017362	-		ApeQuad19105-RA	rna-XM_040167573.1		g13737.t1	
N1.HOG0017779	OG0017363	-		ApeQuad19101-RA	rna-XM_040167571.1		g13741.t1	
N1.HOG0017780	OG0017364	-		ApeQuad19134-RA	rna-XM_040167695.1		g13710.t1	
N1.HOG0017781	OG0017365	-		ApeQuad19154-RA, ApeQuad21834-RA	rna-XM_040167739.1			
N1.HOG0017782	OG0017366	-		ApeQuad19215-RA	rna-XM_040166865.1		g13629.t1	
N1.HOG0017783	OG0017367	-		ApeQuad19245-RA	rna-XM_040167110.1		g13605.t1	
N1.HOG0017784	OG0017368	-		ApeQuad19255-RA	rna-XM_040167892.1		g13594.t3	
N1.HOG0017785	OG0017369	-		ApeQuad19249-RA	rna-XM_040167034.1		g13601.t1	
N1.HOG0017786	OG0017370	-		ApeQuad19239-RA	rna-XM_040167113.1		g13612.t1	
N1.HOG0017787	OG0017371	-		ApeQuad19295-RA	rna-XM_040167431.1		g13550.t1	
N1.HOG0017788	OG0017372	-		ApeQuad01401-RA, ApeQuad19308-RA, ApeQuad05323-RA				
N1.HOG0017789	OG0017373	-		ApeQuad19332-RA	rna-XM_040167906.1		g13514.t1	
N1.HOG0017790	OG0017374	-		ApeQuad19313-RA	rna-XM_040167922.1		g13534.t1	
N1.HOG0017791	OG0017375	-		ApeQuad19326-RA	rna-XM_040166814.1		g13520.t1	
N1.HOG0017792	OG0017376	-		ApeQuad19381-RA	rna-XM_040166812.1		g13454.t1	
N1.HOG0017793	OG0017377	-		ApeQuad19390-RA	rna-XM_040166689.1		g13445.t2	
N1.HOG0017794	OG0017378	-		ApeQuad19409-RA	rna-XM_040166859.1		g13426.t1	
N1.HOG0017795	OG0017379	-		ApeQuad19442-RA	rna-XM_040167134.1		g13388.t2	
N1.HOG0017796	OG0017380	-		ApeQuad19441-RA	rna-XM_040167732.1		g13387.t1	
N1.HOG0017797	OG0017381	-		ApeQuad04557-RA	rna-XM_040205070.1		g9003.t1	
N1.HOG0017798	OG0017382	-		ApeQuad04583-RA	rna-NM_001267681.1		g8975.t1	
N1.HOG0017799	OG0017383	-		ApeQuad04639-RA	rna-XM_040203390.1		g8908.t1	
N1.HOG0017800	OG0017384	-		ApeQuad04671-RA	rna-XM_040204393.1		g8877.t1	
N1.HOG0017801	OG0017385	-		ApeQuad04656-RA	rna-XM_040204632.1		g8893.t1	
N1.HOG0017802	OG0017386	-		ApeQuad04698-RA	rna-XM_040202820.1		g8847.t1	
N1.HOG0017803	OG0017387	-		ApeQuad04718-RA	rna-XM_040204157.1		g8827.t1	
N1.HOG0017804	OG0017388	-		ApeQuad04740-RA	rna-XM_040204177.1		g8809.t1	
N1.HOG0017805	OG0017389	-		ApeQuad04763-RA	rna-XM_040203482.1		g8785.t1	
N1.HOG0017806	OG0017390	-		ApeQuad04789-RA	rna-XM_040202603.1		g8760.t1	
N1.HOG0017807	OG0017391	-		ApeQuad04829-RA	rna-XM_040203960.1		g8725.t1	
N1.HOG0017808	OG0017392	-		ApeQuad04816-RA, ApeQuad20535-RA			g10878.t1	
N1.HOG0017809	OG0017393	-		ApeQuad04841-RA	rna-XM_040203060.1		g8714.t1	
N1.HOG0017810	OG0017394	-		ApeQuad04835-RA	rna-XM_040203772.1		g8719.t1	
N1.HOG0017811	OG0017395	-		ApeQuad04915-RA	rna-XM_040202951.1		g8616.t1	
N1.HOG0017812	OG0017396	-		ApeQuad04905-RA	rna-XM_040202887.1		g8631.t1	
N1.HOG0017813	OG0017397	-		ApeQuad04906-RA	rna-XM_040204609.1		g8630.t1	
N1.HOG0017814	OG0017398	-		ApeQuad04960-RA	rna-XM_040203086.1		g8567.t1	
N1.HOG0017815	OG0017399	-		ApeQuad04970-RA	rna-XM_040204445.1		g8556.t2	
N1.HOG0017816	OG0017400	-		ApeQuad05138-RA	rna-XM_040203369.1		g9045.t1	
N1.HOG0017817	OG0017401	-		ApeQuad05206-RA, ApeQuad09520-RA			g12574.t1	
N1.HOG0017818	OG0017402	-		ApeQuad05218-RA	rna-XM_040205158.1		g9100.t1	
N1.HOG0017819	OG0017403	-		ApeQuad05254-RA	rna-XM_040203094.1		g9132.t1	
N1.HOG0017820	OG0017404	-		ApeQuad05246-RA	rna-XM_040203561.1		g9124.t1	
N1.HOG0017821	OG0017405	-		ApeQuad05283-RA	rna-XM_040204892.1		g9160.t1	
N1.HOG0017822	OG0017406	-		ApeQuad05297-RA	rna-XM_040202855.1		g9170.t1	
N1.HOG0017823	OG0017407	-		ApeQuad05331-RA	rna-XM_040203286.1		g9448.t1	
N1.HOG0017824	OG0017408	-		ApeQuad05371-RA	rna-XM_040203377.1		g9415.t1	
N1.HOG0017825	OG0017409	-		ApeQuad05419-RA	rna-XM_040203050.1		g9367.t1	
N1.HOG0017826	OG0017410	-		ApeQuad05414-RA	rna-XM_040203038.1		g9373.t1	
N1.HOG0017827	OG0017411	-		ApeQuad05412-RA	rna-XM_040203046.1		g9375.t1	
N1.HOG0017828	OG0017412	-		ApeQuad05413-RA	rna-XM_040203044.1		g9374.t1	
N1.HOG0017829	OG0017413	-		ApeQuad05431-RA	rna-XM_040204751.1		g9352.t1	
N1.HOG0017830	OG0017414	-		ApeQuad05478-RA	rna-XM_040204697.1		g9309.t1	
N1.HOG0017831	OG0017415	-		ApeQuad05587-RA	rna-XM_040203739.1		g9212.t1	
N1.HOG0017832	OG0017416	-		ApeQuad05605-RA	rna-XM_040202655.1		g9196.t1	
N1.HOG0017833	OG0017417	-		ApeQuad05619-RA	rna-XM_040203621.1		g9456.t1	
N1.HOG0017834	OG0017418	-		ApeQuad21691-RA, ApeQuad21712-RA, ApeQuad06634-RA				
N1.HOG0017835	OG0017419	-		ApeQuad00002-RA	rna-XM_040175859.1		g120.t1	
N1.HOG0017836	OG0017420	-		ApeQuad00047-RA	rna-XM_040177992.1		g165.t2	
N1.HOG0017837	OG0017421	-		ApeQuad00034-RA	rna-XM_040183452.1		g154.t1	
N1.HOG0017838	OG0017422	-		ApeQuad00037-RA	rna-XM_040183330.1		g153.t1	
N1.HOG0017839	OG0017423	-		ApeQuad00061-RA	rna-XM_040164019.1		g180.t1	
N1.HOG0017840	OG0017424	-		ApeQuad00058-RA	rna-XM_040187852.1		g178.t2	
N1.HOG0017841	OG0017425	-		ApeQuad00078-RA	rna-XM_040186829.1		g206.t1	
N1.HOG0017842	OG0017426	-		ApeQuad00103-RA	rna-XM_040165673.1		g236.t1	
N1.HOG0017843	OG0017427	-		ApeQuad00136-RA	rna-XM_040172619.1		g261.t1	
N1.HOG0017844	OG0017428	-		ApeQuad00169-RA	rna-XM_040203378.1		g284.t2	
N1.HOG0017845	OG0017429	-		ApeQuad00159-RA	rna-XM_040177662.1		g276.t1	
N1.HOG0017846	OG0017430	-		ApeQuad00197-RA	rna-XM_040174099.1		g317.t1	
N1.HOG0017847	OG0017431	-		ApeQuad00284-RA	rna-XM_040192756.1		g405.t1	
N1.HOG0017848	OG0017432	-		ApeQuad00295-RA	rna-XM_040187214.1		g417.t1	
N1.HOG0017849	OG0017433	-		ApeQuad00326-RA	rna-XM_040181670.1		g445.t1	
N1.HOG0017850	OG0017434	-		ApeQuad00341-RA	rna-XM_040163764.1		g458.t2	
N1.HOG0017851	OG0017435	-		ApeQuad00350-RA	rna-XM_040185952.1		g466.t1	
N1.HOG0017852	OG0017436	-		ApeQuad00340-RA	rna-XM_040164122.1		g457.t1	
N1.HOG0017853	OG0017437	-		ApeQuad00358-RA	rna-XM_040187779.1		g475.t1	
