HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N3.HOG0013134	OG0010900	n0			rna-XM_040181125.1			
N3.HOG0013135	OG0010901	n0			rna-XM_040181127.1			
N3.HOG0013136	OG0010902	n0			rna-XM_040180521.1			
N3.HOG0013137	OG0010903	n0			rna-XM_040179927.1			
N3.HOG0013138	OG0010904	n0			rna-XM_040182203.1			
N3.HOG0013139	OG0010905	n0			rna-XM_040179828.1			
N3.HOG0013140	OG0010906	n0			rna-XM_040179820.1			
N3.HOG0013141	OG0010907	n0			rna-XM_040179830.1			
N3.HOG0013142	OG0010908	n0			rna-XM_040179831.1			
N3.HOG0013143	OG0010909	n0			rna-XM_040179835.1			
N3.HOG0013144	OG0010910	n0			rna-XM_040179833.1			
N3.HOG0013145	OG0010911	n0			rna-XM_040182859.1			
N3.HOG0013146	OG0010912	n0			rna-XM_040181951.1			
N3.HOG0013147	OG0010913	n0			rna-XM_040182557.1			
N3.HOG0013148	OG0010914	n0			rna-XM_040182868.1			
N3.HOG0013149	OG0010915	n0			rna-XM_040182529.1			
N3.HOG0013150	OG0010916	n0			rna-XM_040179803.1			
N3.HOG0013151	OG0010917	n0			rna-XM_040179802.1			
N3.HOG0013152	OG0010918	n0			rna-XM_040179811.1			
N3.HOG0013153	OG0010919	n0			rna-XM_040179805.1			
N3.HOG0013154	OG0010920	n0			rna-XM_040179815.1			
N3.HOG0013155	OG0010921	n0			rna-XM_040179814.1			
N3.HOG0013156	OG0010922	n0			rna-XM_040179797.1			
N3.HOG0013157	OG0010923	n0			rna-XM_040180386.1			
N3.HOG0013158	OG0010924	n0			rna-XM_040180387.1			
N3.HOG0013159	OG0010925	n0			rna-XM_040179855.1			
N3.HOG0013160	OG0010926	n0			rna-XM_040179860.1			
N3.HOG0013161	OG0010927	n0			rna-XM_040182435.1			
N3.HOG0013162	OG0010928	n0			rna-XM_040180441.1			
N3.HOG0013163	OG0010929	n0			rna-XM_040180436.1			
N3.HOG0013164	OG0010930	n0			rna-XM_040182192.1			
N3.HOG0013165	OG0010931	n0			rna-XM_040180295.1			
N3.HOG0013166	OG0010932	n0			rna-XM_040180315.1			
N3.HOG0013167	OG0010933	n0			rna-XM_040180310.1			
N3.HOG0013168	OG0010934	n0			rna-XM_040180319.1			
N3.HOG0013169	OG0010935	n0			rna-XM_040180306.1			
N3.HOG0013170	OG0010936	n0			rna-XM_040180322.1			
N3.HOG0013171	OG0010937	n0			rna-XM_040181585.1			
N3.HOG0013172	OG0010938	n0			rna-XM_040183129.1			
N3.HOG0013173	OG0010939	n0			rna-XM_040181424.1			
N3.HOG0013174	OG0010940	n0			rna-XM_040181431.1			
N3.HOG0013175	OG0010941	n0			rna-XM_040182541.1			
N3.HOG0013176	OG0010942	n0			rna-XM_040182958.1			
N3.HOG0013177	OG0010943	n0			rna-XM_040181767.1			
N3.HOG0013178	OG0010944	n0			rna-XM_040180889.1			
N3.HOG0013179	OG0010945	n0			rna-XM_040180882.1			
N3.HOG0013180	OG0010946	n0			rna-XM_040180884.1			
N3.HOG0013181	OG0010947	n0			rna-XM_040182532.1			
N3.HOG0013182	OG0010948	n0			rna-XM_040181855.1			
N3.HOG0013183	OG0010949	n0			rna-XM_040181229.1			
N3.HOG0013184	OG0010950	n0			rna-XM_040182425.1			
N3.HOG0013185	OG0010951	n0			rna-XM_040182424.1			
N3.HOG0013186	OG0010952	n0			rna-XM_040182432.1			
N3.HOG0013187	OG0010953	n0			rna-XM_040182430.1			
N3.HOG0013188	OG0010954	n0			rna-XM_040181912.1			
N3.HOG0013189	OG0010955	n0			rna-XM_040182962.1			
N3.HOG0013190	OG0010956	n0			rna-XM_040182343.1			
N3.HOG0013191	OG0010957	n0			rna-XM_040182281.1			
N3.HOG0013192	OG0010958	n0			rna-XM_040182071.1			
N3.HOG0013193	OG0010959	n0			rna-XM_040182738.1			
N3.HOG0013194	OG0010960	n0			rna-XM_040182339.1			
N3.HOG0013195	OG0010961	n0			rna-XM_040183239.1			
N3.HOG0013196	OG0010962	n0			rna-XM_040181331.1			
N3.HOG0013197	OG0010963	n0			rna-XM_040182897.1			
N3.HOG0013198	OG0010964	n0			rna-XM_040183243.1			
N3.HOG0013199	OG0010965	n0			rna-XM_040181830.1			
N3.HOG0013200	OG0010966	n0			rna-XM_040182443.1			
N3.HOG0013201	OG0010967	n0			rna-XM_040182580.1			
N3.HOG0013202	OG0010968	n0			rna-XM_040182104.1			
N3.HOG0013203	OG0010969	n0			rna-XM_040181757.1			
N3.HOG0013204	OG0010970	n0			rna-XM_040181760.1			
N3.HOG0013205	OG0010971	n0			rna-XM_040181748.1			
N3.HOG0013206	OG0010972	n0			rna-XM_040179987.1			
N3.HOG0013207	OG0010973	n0			rna-XM_040179994.1			
N3.HOG0013208	OG0010974	n0			rna-XM_040181067.1			
N3.HOG0013209	OG0010975	n0			rna-XM_040181066.1			
N3.HOG0013210	OG0010976	n0			rna-XM_040181076.1			
N3.HOG0013211	OG0010977	n0			rna-XM_040181081.1			
N3.HOG0013212	OG0010978	n0			rna-XM_040183260.1			
N3.HOG0013213	OG0010979	n0			rna-XM_040183263.1			
N3.HOG0013214	OG0010980	n0			rna-XM_040179597.1			
N3.HOG0013215	OG0010981	n0			rna-XM_040182916.1			
N3.HOG0013216	OG0010982	n0			rna-XM_040182922.1			
N3.HOG0013217	OG0010983	n0			rna-XM_040182912.1			
N3.HOG0013218	OG0010984	n0			rna-XM_040182921.1			
N3.HOG0013219	OG0010985	n0			rna-XM_040182924.1			
N3.HOG0013220	OG0010986	n0			rna-XM_040182910.1			
N3.HOG0013221	OG0010987	n0			rna-XM_040179690.1			
N3.HOG0013222	OG0010988	n0			rna-XM_040181271.1			
N3.HOG0013223	OG0010989	n0			rna-XM_040182732.1			
N3.HOG0013224	OG0010990	n0			rna-XM_040182729.1			
N3.HOG0013225	OG0010991	n0			rna-XM_040182728.1			
N3.HOG0013226	OG0010992	n0			rna-XM_040181203.1			
N3.HOG0013227	OG0010993	n0			rna-XM_040181200.1			
N3.HOG0013228	OG0010994	n0			rna-XM_040180995.1			
N3.HOG0013229	OG0010995	n0			rna-XM_040180998.1			
N3.HOG0013230	OG0010996	n0			rna-XM_040180996.1			
N3.HOG0013231	OG0010997	n0			rna-XM_040181000.1			
N3.HOG0013232	OG0010998	n0			rna-XM_040181001.1			
N3.HOG0013233	OG0010999	n0			rna-XM_040181002.1			
N3.HOG0013234	OG0011000	n0			rna-XM_040180999.1			
N3.HOG0013235	OG0011001	n0			rna-XM_040181008.1			
N3.HOG0013236	OG0011002	n0			rna-XM_040181336.1			
N3.HOG0013237	OG0011003	n0			rna-XM_040180912.1			
N3.HOG0013238	OG0011004	n0			rna-XM_040181829.1			
N3.HOG0013239	OG0011005	n0			rna-XM_040181262.1			
N3.HOG0013240	OG0011006	n0			rna-XM_040181722.1			
N3.HOG0013241	OG0011007	n0			rna-XM_040182164.1			
N3.HOG0013242	OG0011008	n0			rna-XM_040181664.1			
N3.HOG0013243	OG0011009	n0			rna-XM_040181966.1			
N3.HOG0013244	OG0011010	n0			rna-XM_040181884.1			
N3.HOG0013245	OG0011011	n0			rna-XM_040182954.1			
N3.HOG0013246	OG0011012	n0			rna-XM_040181502.1			
N3.HOG0013247	OG0011013	n0			rna-XM_040181504.1			
N3.HOG0013248	OG0011014	n0			rna-XM_040180372.1			
N3.HOG0013249	OG0011015	n0			rna-XM_040180371.1			
N3.HOG0013250	OG0011016	n0			rna-XM_040180369.1			
N3.HOG0013251	OG0011017	n0			rna-XM_040180374.1			
N3.HOG0013252	OG0011018	n0			rna-XM_040180615.1			
N3.HOG0013253	OG0011019	n0			rna-XM_040179589.1			
N3.HOG0013254	OG0011020	n0			rna-XM_040180021.1			
N3.HOG0013255	OG0011021	n0			rna-XM_040180024.1			
N3.HOG0013256	OG0011022	n0			rna-XM_040180017.1			
N3.HOG0013257	OG0011023	n0			rna-XM_040180008.1			
N3.HOG0013258	OG0011024	n0			rna-XM_040182024.1			
N3.HOG0013259	OG0011025	n0			rna-XM_040182028.1			
N3.HOG0013260	OG0011026	n0			rna-XM_040182664.1			
N3.HOG0013261	OG0011027	n0			rna-XM_040182896.1			
N3.HOG0013262	OG0011028	n0			rna-XM_040180621.1			
N3.HOG0013263	OG0011029	n0			rna-XM_040180625.1			
N3.HOG0013264	OG0011030	n0			rna-XM_040180623.1			
N3.HOG0013265	OG0011031	n0			rna-XM_040182086.1			
N3.HOG0013266	OG0011032	n0			rna-XM_040181165.1			
N3.HOG0013267	OG0011033	n0			rna-XM_040181174.1			
N3.HOG0013268	OG0011034	n0			rna-XM_040180905.1			
N3.HOG0013269	OG0011035	n0			rna-XM_040180899.1			
N3.HOG0013270	OG0011036	n0			rna-XM_040180903.1			
N3.HOG0013271	OG0011037	n0			rna-XM_040182137.1			
N3.HOG0013272	OG0011038	n0			rna-XM_040182883.1			
N3.HOG0013273	OG0011039	n0			rna-XM_040182271.1			
N3.HOG0013274	OG0011040	n0			rna-XM_040180190.1			
N3.HOG0013275	OG0011041	n0			rna-XM_040180183.1			
N3.HOG0013276	OG0011042	n0			rna-XM_040180466.1			
N3.HOG0013277	OG0011043	n0			rna-XM_040183253.1			
N3.HOG0013278	OG0011044	n0			rna-XM_040182672.1			
N3.HOG0013279	OG0011045	n0			rna-XM_040182531.1			
N3.HOG0013280	OG0011046	n0			rna-XM_040180690.1			
N3.HOG0013281	OG0011047	n0			rna-XM_040181531.1			
N3.HOG0013282	OG0011048	n0			rna-XM_040181797.1			
N3.HOG0013283	OG0011049	n0			rna-XM_040181795.1			
N3.HOG0013284	OG0011050	n0			rna-XM_040182384.1			
N3.HOG0013285	OG0011051	n0			rna-XM_040182385.1			
N3.HOG0013286	OG0011052	n0			rna-XM_040182133.1			
N3.HOG0013287	OG0011053	n0			rna-XM_040180457.1			
N3.HOG0013288	OG0011054	n0			rna-XM_040180456.1			
N3.HOG0013289	OG0011055	n0			rna-XM_040180458.1			
N3.HOG0013290	OG0011056	n0			rna-XM_040182597.1			
N3.HOG0013291	OG0011057	n0			rna-XM_040182600.1			
N3.HOG0013292	OG0011058	n0			rna-XM_040181139.1			
N3.HOG0013293	OG0011059	n0			rna-XM_040180256.1			
N3.HOG0013294	OG0011060	n0			rna-XM_040169121.1			
N3.HOG0013295	OG0011061	n0			rna-XM_040169122.1			
N3.HOG0013296	OG0011062	n0			rna-XM_040169125.1			
N3.HOG0013297	OG0011063	n0			rna-XM_040182862.1			
N3.HOG0013298	OG0011064	n0			rna-XM_040182863.1			
N3.HOG0013299	OG0011065	n0			rna-XM_040183159.1			
N3.HOG0013300	OG0011066	n0			rna-XM_040183150.1			
N3.HOG0013301	OG0011067	n0			rna-XM_040183156.1			
N3.HOG0013302	OG0011068	n0			rna-XM_040182201.1			
N3.HOG0013303	OG0011069	n0			rna-XM_040182903.1			
N3.HOG0013304	OG0011070	n0			rna-XM_040182155.1			
N3.HOG0013305	OG0011071	n0			rna-XM_040182153.1			
N3.HOG0013306	OG0011072	n0			rna-XM_040182161.1			
N3.HOG0013307	OG0011073	n0			rna-XM_040182162.1			
N3.HOG0013308	OG0011074	n0			rna-XM_040182163.1			
N3.HOG0013309	OG0011075	n0			rna-XM_040182433.1			
N3.HOG0013310	OG0011076	n0			rna-XM_040181244.1			
N3.HOG0013311	OG0011077	n0			rna-XM_040176356.1			
N3.HOG0013312	OG0011078	n0			rna-XM_040181245.1			
N3.HOG0013313	OG0011079	n0			rna-XM_040181293.1			
N3.HOG0013314	OG0011080	n0			rna-XM_040182537.1			
N3.HOG0013315	OG0011081	n0			rna-XM_040180047.1			
N3.HOG0013316	OG0011082	n0			rna-XM_040180048.1			
N3.HOG0013317	OG0011083	n0			rna-XM_040181968.1			
N3.HOG0013318	OG0011084	n0			rna-XM_040182957.1			
N3.HOG0013319	OG0011085	n0			rna-XM_040180357.1			
N3.HOG0013320	OG0011086	n0			rna-XM_040183001.1			
N3.HOG0013321	OG0011087	n0			rna-XM_040180092.1			
N3.HOG0013322	OG0011088	n0			rna-XM_040180093.1			
N3.HOG0013323	OG0011089	n0			rna-XM_040180081.1			
N3.HOG0013324	OG0011090	n0			rna-XM_040172815.1			
N3.HOG0013325	OG0011091	n0			rna-XM_040172812.1			
N3.HOG0013326	OG0011092	n0			rna-XM_040172811.1			
N3.HOG0013327	OG0011093	n0			rna-XM_040172810.1			
N3.HOG0013328	OG0011094	n0			rna-XM_040173781.1			
N3.HOG0013329	OG0011095	n0			rna-XM_040174843.1			
N3.HOG0013330	OG0011096	n0			rna-XM_040173634.1			
N3.HOG0013331	OG0011097	n0			rna-XM_040172907.1			
N3.HOG0013332	OG0011098	n0			rna-XM_040173314.1			
N3.HOG0013333	OG0011099	n0			rna-XM_040173315.1			
N3.HOG0013334	OG0011100	n0			rna-XM_040174886.1			
N3.HOG0013335	OG0011101	n0			rna-XM_040174336.1			
N3.HOG0013336	OG0011102	n0			rna-XM_040174360.1			
N3.HOG0013337	OG0011103	n0			rna-XM_040175014.1			
N3.HOG0013338	OG0011104	n0			rna-XM_040173629.1			
N3.HOG0013339	OG0011105	n0			rna-XM_040173628.1			
N3.HOG0013340	OG0011106	n0			rna-XM_040175475.1			
N3.HOG0013341	OG0011107	n0			rna-XM_040173925.1			
N3.HOG0013342	OG0011108	n0			rna-XM_040173923.1			
N3.HOG0013343	OG0011109	n0			rna-XM_040173920.1			
N3.HOG0013344	OG0011110	n0			rna-XM_040174345.1			
N3.HOG0013345	OG0011111	n0			rna-XM_040175532.1			
N3.HOG0013346	OG0011112	n0			rna-XM_040175525.1			
N3.HOG0013347	OG0011113	n0			rna-XM_040175524.1			
N3.HOG0013348	OG0011114	n0			rna-XM_040175527.1			
N3.HOG0013349	OG0011115	n0			rna-XM_040174493.1			
N3.HOG0013350	OG0011116	n0			rna-XM_040173264.1			
N3.HOG0013351	OG0011117	n0			rna-XM_040173247.1			
N3.HOG0013352	OG0011118	n0			rna-XM_040173270.1			
N3.HOG0013353	OG0011119	n0			rna-XM_040173269.1			
N3.HOG0013354	OG0011120	n0			rna-XM_040175533.1			
N3.HOG0013355	OG0011121	n0			rna-XM_040173345.1			
N3.HOG0013356	OG0011122	n0			rna-XM_040173349.1			
N3.HOG0013357	OG0011123	n0			rna-XM_040174510.1			
N3.HOG0013358	OG0011124	n0			rna-XM_040173635.1			
N3.HOG0013359	OG0011125	n0			rna-XM_040174400.1			
N3.HOG0013360	OG0011126	n0			rna-XM_040174528.1			
N3.HOG0013361	OG0011127	n0			rna-XM_040172944.1			
N3.HOG0013362	OG0011128	n0			rna-XM_040172947.1			
N3.HOG0013363	OG0011129	n0			rna-XM_040173729.1			
N3.HOG0013364	OG0011130	n0			rna-XM_040173728.1			
N3.HOG0013365	OG0011131	n0			rna-XM_040175257.1			
N3.HOG0013366	OG0011133	n0			rna-XM_040174244.1			
N3.HOG0013367	OG0011134	n0			rna-XM_040172951.1			
N3.HOG0013368	OG0011135	n0			rna-XM_040173395.1			
N3.HOG0013369	OG0011136	n0			rna-XM_040173393.1			
N3.HOG0013370	OG0011137	n0			rna-XM_040173392.1			
N3.HOG0013371	OG0011138	n0			rna-XM_040174059.1			
N3.HOG0013372	OG0011139	n0			rna-XM_040174060.1			
N3.HOG0013373	OG0011140	n0			rna-XM_040172885.1			
N3.HOG0013374	OG0011141	n0			rna-XM_040173671.1			
N3.HOG0013375	OG0011142	n0			rna-XM_040174668.1			
N3.HOG0013376	OG0011143	n0			rna-XM_040174365.1			
N3.HOG0013377	OG0011144	n0			rna-XM_040174368.1			
N3.HOG0013378	OG0011145	n0			rna-XM_040174362.1			
N3.HOG0013379	OG0011146	n0			rna-XM_040174373.1			
N3.HOG0013380	OG0011147	n0			rna-XM_040174376.1			
N3.HOG0013381	OG0011148	n0			rna-XM_040172607.1			
N3.HOG0013382	OG0011149	n0			rna-XM_040175299.1			
N3.HOG0013383	OG0011150	n0			rna-XM_040174832.1			
N3.HOG0013384	OG0011151	n0			rna-XM_040172741.1			
N3.HOG0013385	OG0011152	n0			rna-XM_040174149.1			
N3.HOG0013386	OG0011153	n0			rna-XM_040174148.1			
N3.HOG0013387	OG0011154	n0			rna-XM_040173984.1			
N3.HOG0013388	OG0011155	n0			rna-XM_040173982.1			
N3.HOG0013389	OG0011156	n0			rna-XM_040175029.1			
N3.HOG0013390	OG0011157	n0			rna-XM_040173388.1			
N3.HOG0013391	OG0011158	n0			rna-XM_040174821.1			
N3.HOG0013392	OG0011159	n0			rna-XM_040174277.1			
N3.HOG0013393	OG0011160	n0			rna-XM_040172672.1			
N3.HOG0013394	OG0011161	n0			rna-XM_040174275.1			
N3.HOG0013395	OG0011162	n0			rna-XM_040174280.1			
N3.HOG0013396	OG0011163	n0			rna-XM_040174690.1			
N3.HOG0013397	OG0011164	n0			rna-XM_040174828.1			
N3.HOG0013398	OG0011165	n0			rna-XM_040172989.1			
N3.HOG0013399	OG0011166	n0			rna-XM_040172984.1			
N3.HOG0013400	OG0011167	n0			rna-XM_040172988.1			
N3.HOG0013401	OG0011168	n0			rna-XM_040174228.1			
N3.HOG0013402	OG0011169	n0			rna-XM_040174636.1			
N3.HOG0013403	OG0011170	n0			rna-XM_040172587.1			
N3.HOG0013404	OG0011171	n0			rna-XM_040174217.1			
N3.HOG0013405	OG0011172	n0			rna-XM_040174218.1			
N3.HOG0013406	OG0011173	n0			rna-XM_040174216.1			
N3.HOG0013407	OG0011174	n0			rna-XM_040174446.1			
N3.HOG0013408	OG0011175	n0			rna-XM_040174449.1			
N3.HOG0013409	OG0011176	n0			rna-XM_040174452.1			
N3.HOG0013410	OG0011177	n0			rna-XM_040173717.1			
N3.HOG0013411	OG0011178	n0			rna-XM_040173026.1			
N3.HOG0013412	OG0011179	n0			rna-XM_040175177.1			
N3.HOG0013413	OG0011180	n0			rna-XM_040174859.1			
N3.HOG0013414	OG0011181	n0			rna-XM_040174349.1			
N3.HOG0013415	OG0011182	n0			rna-XM_040173193.1			
N3.HOG0013416	OG0011183	n0			rna-XM_040174577.1			
N3.HOG0013417	OG0011184	n0			rna-XM_040174585.1			
N3.HOG0013418	OG0011185	n0			rna-XM_040173708.1			
N3.HOG0013419	OG0011186	n0			rna-XM_040174855.1			
N3.HOG0013420	OG0011187	n0			rna-XM_040172876.1			
N3.HOG0013421	OG0011188	n0			rna-XM_040172877.1			
N3.HOG0013422	OG0011189	n0			rna-XM_040172881.1			
N3.HOG0013423	OG0011190	n0			rna-XM_040175301.1			
N3.HOG0013424	OG0011191	n0			rna-XM_040175300.1			
N3.HOG0013425	OG0011192	n0			rna-XM_040174254.1			
N3.HOG0013426	OG0011193	n0			rna-XM_040174022.1			
N3.HOG0013427	OG0011194	n0			rna-XM_040174694.1			
N3.HOG0013428	OG0011195	n0			rna-XM_040174092.1			
N3.HOG0013429	OG0011196	n0			rna-XM_040174805.1			
N3.HOG0013430	OG0011197	n0			rna-XM_040173978.1			
N3.HOG0013431	OG0011198	n0			rna-XM_040175057.1			
N3.HOG0013432	OG0011199	n0			rna-XM_040174721.1			
N3.HOG0013433	OG0011200	n0			rna-XM_040174722.1			
N3.HOG0013434	OG0011201	n0			rna-XM_040174716.1			
N3.HOG0013435	OG0011202	n0			rna-XM_040174511.1			
N3.HOG0013436	OG0011203	n0			rna-XM_040174884.1			
N3.HOG0013437	OG0011204	n0			rna-XM_040175500.1			
N3.HOG0013438	OG0011205	n0			rna-XM_040175493.1			
N3.HOG0013439	OG0011206	n0			rna-XM_040175024.1			
N3.HOG0013440	OG0011207	n0			rna-XM_040174768.1			
N3.HOG0013441	OG0011208	n0			rna-XM_040175004.1			
N3.HOG0013442	OG0011209	n0			rna-XM_040174825.1			
N3.HOG0013443	OG0011210	n0			rna-XM_040173665.1			
N3.HOG0013444	OG0011211	n0			rna-XM_040173653.1			
N3.HOG0013445	OG0011212	n0			rna-XM_040173666.1			
N3.HOG0013446	OG0011213	n0			rna-XM_040173663.1			
N3.HOG0013447	OG0011214	n0			rna-XM_040173668.1			
N3.HOG0013448	OG0011215	n0			rna-XM_040174067.1			
N3.HOG0013449	OG0011216	n0			rna-XM_040173107.1			
N3.HOG0013450	OG0011217	n0			rna-XM_040173109.1			
N3.HOG0013451	OG0011218	n0			rna-XM_040173111.1			
N3.HOG0013452	OG0011219	n0			rna-XM_040173735.1			
N3.HOG0013453	OG0011220	n0			rna-XM_040173733.1			
N3.HOG0013454	OG0011221	n0			rna-XM_040174317.1			
N3.HOG0013455	OG0011222	n0			rna-XM_040174314.1			
N3.HOG0013456	OG0011223	n0			rna-XM_040174622.1			
N3.HOG0013457	OG0011224	n0			rna-XM_040172846.1			
N3.HOG0013458	OG0011225	n0			rna-XM_040173528.1			
N3.HOG0013459	OG0011226	n0			rna-XM_040173525.1			
N3.HOG0013460	OG0011227	n0			rna-XM_040174670.1			
N3.HOG0013461	OG0011228	n0			rna-XM_040175019.1			
N3.HOG0013462	OG0011229	n0			rna-XM_040175021.1			
N3.HOG0013463	OG0011230	n0			rna-XM_040175023.1			
N3.HOG0013464	OG0011232	n0			rna-XM_040175367.1			
N3.HOG0013465	OG0011233	n0			rna-XM_040175359.1			
N3.HOG0013466	OG0011234	n0			rna-XM_040175360.1			
N3.HOG0013467	OG0011235	n0			rna-XM_040175370.1			
N3.HOG0013468	OG0011236	n0			rna-XM_040175353.1			
N3.HOG0013469	OG0011237	n0			rna-XM_040175365.1			
N3.HOG0013470	OG0011238	n0			rna-XM_040175361.1			
N3.HOG0013471	OG0011239	n0			rna-XM_040173427.1			
N3.HOG0013472	OG0011240	n0			rna-XM_040175094.1			
N3.HOG0013473	OG0011241	n0			rna-XM_040174860.1			
N3.HOG0013474	OG0011242	n0			rna-XM_040174871.1			
N3.HOG0013475	OG0011243	n0			rna-XM_040174872.1			
N3.HOG0013476	OG0011244	n0			rna-NM_001267637.1			
N3.HOG0013477	OG0011245	n0			rna-XM_040174160.1			
N3.HOG0013478	OG0011246	n0			rna-XM_040174159.1			
N3.HOG0013479	OG0011247	n0			rna-XM_040173150.1			
N3.HOG0013480	OG0011248	n0			rna-XM_040174687.1			
N3.HOG0013481	OG0011249	n0			rna-XM_040174686.1			
N3.HOG0013482	OG0011250	n0			rna-XM_040172875.1			
N3.HOG0013483	OG0011251	n0			rna-XM_040173055.1			
N3.HOG0013484	OG0011252	n0			rna-XM_040173043.1			
N3.HOG0013485	OG0011253	n0			rna-XM_040174544.1			
N3.HOG0013486	OG0011254	n0			rna-XM_040174565.1			
N3.HOG0013487	OG0011255	n0			rna-XM_040174893.1			
N3.HOG0013488	OG0011256	n0			rna-XM_040174101.1			
N3.HOG0013489	OG0011257	n0			rna-XM_040173089.1			
N3.HOG0013490	OG0011258	n0			rna-XM_040173091.1			
N3.HOG0013491	OG0011259	n0			rna-XM_040173088.1			
N3.HOG0013492	OG0011260	n0			rna-XM_040173082.1			
N3.HOG0013493	OG0011261	n0			rna-XM_040174124.1			
N3.HOG0013494	OG0011262	n0			rna-XM_040174131.1			
N3.HOG0013495	OG0011263	n0			rna-XM_040174126.1			
N3.HOG0013496	OG0011264	n0			rna-XM_040174123.1			
N3.HOG0013497	OG0011265	n0			rna-XM_040174128.1			
N3.HOG0013498	OG0011266	n0			rna-XM_040174130.1			
N3.HOG0013499	OG0011267	n0			rna-XM_040174119.1			
N3.HOG0013500	OG0011268	n0			rna-XM_040174125.1			
N3.HOG0013501	OG0011269	n0			rna-XM_040175219.1			
N3.HOG0013502	OG0011270	n0			rna-XM_040175189.1			
N3.HOG0013503	OG0011271	n0			rna-XM_040175067.1			
N3.HOG0013504	OG0011272	n0			rna-XM_040174308.1			
N3.HOG0013505	OG0011273	n0			rna-XM_040174306.1			
N3.HOG0013506	OG0011274	n0			rna-XM_040174303.1			
N3.HOG0013507	OG0011275	n0			rna-XM_040175406.1			
N3.HOG0013508	OG0011276	n0			rna-XM_040175403.1			
N3.HOG0013509	OG0011277	n0			rna-XM_040175407.1			
N3.HOG0013510	OG0011278	n0			rna-XM_040175405.1			
N3.HOG0013511	OG0011279	n0			rna-XM_040173480.1			
N3.HOG0013512	OG0011280	n0			rna-XM_040175285.1			
N3.HOG0013513	OG0011281	n0			rna-XM_040175296.1			
N3.HOG0013514	OG0011282	n0			rna-XM_040175288.1			
N3.HOG0013515	OG0011283	n0			rna-XM_040175274.1			
N3.HOG0013516	OG0011284	n0			rna-XM_040175294.1			
N3.HOG0013517	OG0011285	n0			rna-XM_040173448.1			
N3.HOG0013518	OG0011286	n0			rna-XM_040173461.1			
N3.HOG0013519	OG0011287	n0			rna-XM_040174503.1			
N3.HOG0013520	OG0011288	n0			rna-XM_040174249.1			
N3.HOG0013521	OG0011289	n0			rna-XM_040175046.1			
N3.HOG0013522	OG0011290	n0			rna-XM_040172625.1			
N3.HOG0013523	OG0011291	n0			rna-XM_040174841.1			
N3.HOG0013524	OG0011292	n0			rna-XM_040174648.1			
N3.HOG0013525	OG0011293	n0			rna-XM_040175423.1			
N3.HOG0013526	OG0011294	n0			rna-XM_040175437.1			
N3.HOG0013527	OG0011295	n0			rna-XM_040175432.1			
N3.HOG0013528	OG0011296	n0			rna-XM_040175195.1			
N3.HOG0013529	OG0011297	n0			rna-XM_040173028.1			
N3.HOG0013530	OG0011298	n0			rna-XM_040173033.1			
N3.HOG0013531	OG0011299	n0			rna-XM_040174168.1			
N3.HOG0013532	OG0011300	n0			rna-XM_040174591.1			
N3.HOG0013533	OG0011301	n0			rna-XM_040174590.1			
N3.HOG0013534	OG0011302	n0			rna-XM_040174597.1			
N3.HOG0013535	OG0011303	n0			rna-XM_040175425.1			
N3.HOG0013536	OG0011304	n0			rna-XM_040174042.1			
N3.HOG0013537	OG0011305	n0			rna-XM_040175446.1			
N3.HOG0013538	OG0011306	n0			rna-XM_040173756.1			
N3.HOG0013539	OG0011307	n0			rna-XM_040175005.1			
N3.HOG0013540	OG0011308	n0			rna-XM_040175514.1			
N3.HOG0013541	OG0011309	n0			rna-XM_040175521.1			
N3.HOG0013542	OG0011310	n0			rna-XM_040172489.1			
N3.HOG0013543	OG0011311	n0			rna-XM_040174191.1			
N3.HOG0013544	OG0011312	n0			rna-XM_040174197.1			
N3.HOG0013545	OG0011313	n0			rna-XM_040174193.1			
N3.HOG0013546	OG0011314	n0			rna-XM_040174189.1			
N3.HOG0013547	OG0011315	n0			rna-XM_040175204.1			
N3.HOG0013548	OG0011316	n0			rna-XM_040174890.1			
N3.HOG0013549	OG0011317	n0			rna-XM_040173142.1			
N3.HOG0013550	OG0011318	n0			rna-XM_040173146.1			
N3.HOG0013551	OG0011319	n0			rna-XM_040173769.1			
N3.HOG0013552	OG0011320	n0			rna-XM_040170004.1			
N3.HOG0013553	OG0011321	n0			rna-XM_040170005.1			
N3.HOG0013554	OG0011322	n0			rna-XM_040169576.1			
N3.HOG0013555	OG0011323	n0			rna-XM_040170251.1			
N3.HOG0013556	OG0011324	n0			rna-XM_040170248.1			
N3.HOG0013557	OG0011325	n0			rna-XM_040170249.1			
N3.HOG0013558	OG0011326	n0			rna-XM_040170247.1			
N3.HOG0013559	OG0011327	n0			rna-XM_040175429.1			
N3.HOG0013560	OG0011328	n0			rna-XM_040174706.1			
N3.HOG0013561	OG0011329	n0			rna-XM_040172602.1			
N3.HOG0013562	OG0011330	n0			rna-XM_040173648.1			
N3.HOG0013563	OG0011331	n0			rna-XM_040173242.1			
N3.HOG0013564	OG0011332	n0			rna-XM_040173241.1			
N3.HOG0013565	OG0011333	n0			rna-XM_040174356.1			
N3.HOG0013566	OG0011334	n0			rna-XM_040170020.1			
N3.HOG0013567	OG0011335	n0			rna-XM_040173068.1			
N3.HOG0013568	OG0011336	n0			rna-XM_040174615.1			
N3.HOG0013569	OG0011337	n0			rna-XM_040174611.1			
